objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverydate,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified
168397,AT,2024aebu,239.887917,38.137581,,,,24.0,GaiaAlerts,24.0,GaiaAlerts,2024-12-13 14:25:26.400,18.51,75.0,G,"S.T. Hodgkin, E. Breedt, A. Delgado, D.L. Harrison, M. van Leeuwen, G. Rixon, T. Wevers, A. Yoldas (IoA Cambridge), N. Ihanec, K. Kruszyńska, K.A. Rybicki, Ł. Wyrzykowski (Warsaw University Astronomical Observatory), Z. Kostrzewa-Rutkowska (Leiden Observatory), D. Eappachen (SRON/RU), G. Marton (Konkoly Observatory), on behalf of the Gaia Alerts team",2024-12-15 17:35:11,Gaia24dqr,,,2024-12-15 17:35:12,2024-12-15 17:35:12
168396,AT,2024aebt,135.0970167,64.8614546,,,,48.0,ZTF,48.0,ZTF,2024-12-14 06:16:16.000,19.5589,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-15 17:05:51,ZTF24abxylal,,,2024-12-15 17:05:52,2024-12-15 17:05:52
168394,AT,2024aebr,20.8808838982,8.79531668518,,,,4.0,Pan-STARRS,4.0,Pan-STARRS,2024-11-21 06:18:06.048,20.0,26.0,w,"K. C. Chambers, T. de Boer, J. Fairlamb, M. Huber, C.-C. Lin, T. Lowe, E. Magnier, A. Schultz, R. J. Wainscoat, H. Gao, P. Minguez (IfA, University of Hawaii), K. W. Smith, D. R. Young, S. Srivastav, M. Fulton, S. J. Smartt, M. Nicholl, T. Moore, J. Weston, C. R. Angus, S. Sim (Queen's University Belfast), D. E. Wright (University of Minnesota)",2024-12-15 16:55:31,PS24mqe,,,2024-12-15 16:55:32,2024-12-15 16:55:32
168393,AT,2024aebq,129.708308806,18.9044880465,,,,4.0,Pan-STARRS,4.0,Pan-STARRS,2024-11-02 14:29:11.040,19.34,26.0,w,"K. C. Chambers, T. de Boer, J. Fairlamb, M. Huber, C.-C. Lin, T. Lowe, E. Magnier, A. Schultz, R. J. Wainscoat, H. Gao, P. Minguez (IfA, University of Hawaii), K. W. Smith, D. R. Young, S. Srivastav, M. Fulton, S. J. Smartt, M. Nicholl, T. Moore, J. Weston, C. R. Angus, S. Sim (Queen's University Belfast), D. E. Wright (University of Minnesota)",2024-12-15 16:25:11,PS24mpt,,,2024-12-15 16:25:12,2024-12-15 16:25:12
168392,AT,2024aebp,203.5612929,-6.754273,,,,74.0,ALeRCE,48.0,ZTF,2024-12-15 13:33:45.996,19.0586,111.0,r,"F. Forster, F.E. Bauer, G. Pignata, A. Munoz-Arancibia, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, E. Pizarro, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-15 15:44:33,ZTF24abxypwh,,,2024-12-15 15:44:34,2024-12-15 15:44:34
168389,AT,2024aebm,136.46414,1.12903,,,,18.0,ATLAS,18.0,ATLAS,2024-12-15 06:21:30.816,17.971,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-15 14:22:16,ATLAS24rkk,,,2024-12-15 14:22:17,2024-12-15 14:22:17
168388,AT,2024aebl,238.9914399,18.0478274,,,,48.0,ZTF,48.0,ZTF,2024-12-08 13:15:48.000,19.7899,111.0,r,"Nabeel Rehemtulla (CIERA, NU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-15 13:27:10,ZTF24abxypih,,,2024-12-15 13:27:11,2024-12-15 13:27:11
168386,AT,2024aebj,194.772641994,-3.14620694075,,,,4.0,Pan-STARRS,4.0,Pan-STARRS,2024-12-02 15:14:30.912,20.3,26.0,w,"K. C. Chambers, T. de Boer, J. Fairlamb, M. Huber, C.-C. Lin, T. Lowe, E. Magnier, A. Schultz, R. J. Wainscoat, H. Gao, P. Minguez (IfA, University of Hawaii), K. W. Smith, D. R. Young, S. Srivastav, M. Fulton, S. J. Smartt, M. Nicholl, T. Moore, J. Weston, C. R. Angus, S. Sim (Queen's University Belfast), D. E. Wright (University of Minnesota)",2024-12-15 12:18:06,PS24mpn,,,2024-12-15 12:18:07,2024-12-15 12:18:07
168385,AT,2024aebi,149.7376672,35.6384548,,,,48.0,ZTF,48.0,ZTF,2024-12-11 12:25:44.002,19.7028,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-15 12:05:11,ZTF24abxyfev,,,2024-12-15 12:05:14,2024-12-15 12:05:14
168374,AT,2024aeax,164.178206227,23.8504522313,,,,4.0,Pan-STARRS,4.0,Pan-STARRS,2024-12-08 13:47:47.904,20.53,26.0,w,"K. C. Chambers, T. de Boer, J. Fairlamb, M. Huber, C.-C. Lin, T. Lowe, E. Magnier, A. Schultz, R. J. Wainscoat, H. Gao, P. Minguez (IfA, University of Hawaii), K. W. Smith, D. R. Young, S. Srivastav, M. Fulton, S. J. Smartt, M. Nicholl, T. Moore, J. Weston, C. R. Angus, S. Sim (Queen's University Belfast), D. E. Wright (University of Minnesota)",2024-12-15 10:58:31,PS24mnb,,,2024-12-15 10:58:32,2024-12-15 10:58:32
168371,AT,2024aeau,153.286443813,20.3496847734,,,,4.0,Pan-STARRS,4.0,Pan-STARRS,2024-12-08 13:37:12.864,20.04,26.0,w,"K. C. Chambers, T. de Boer, J. Fairlamb, M. Huber, C.-C. Lin, T. Lowe, E. Magnier, A. Schultz, R. J. Wainscoat, H. Gao, P. Minguez (IfA, University of Hawaii), K. W. Smith, D. R. Young, S. Srivastav, M. Fulton, S. J. Smartt, M. Nicholl, T. Moore, J. Weston, C. R. Angus, S. Sim (Queen's University Belfast), D. E. Wright (University of Minnesota)",2024-12-15 09:23:32,PS24mmp,,,2024-12-15 09:23:33,2024-12-15 09:23:33
168244,AT,2024advx,23.8626733483,-14.940998301,,,,18.0,ATLAS,18.0,ATLAS,2024-12-10 02:30:32.256,18.463,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-11 13:55:16,"ATLAS24rip, GOTO24jaw, PS24mpr",2024TNSTR4857....1T,,2024-12-11 13:55:19,2024-12-15 16:24:04
168125,AT,2024adri,177.731458378,-0.915369351143,,,,18.0,ATLAS,18.0,ATLAS,2024-12-08 14:50:02.112,19.351,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-08 21:04:13,"ATLAS24rhc, GOTO24jal, PS24mnk, ZTF24abwsubu",2024TNSTR4804....1T,,2024-12-08 21:04:14,2024-12-15 11:16:20
168070,AT,2024adph,129.098074218,26.1336381639,,,,18.0,ATLAS,18.0,ATLAS,2024-12-07 12:04:20.928,19.061,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-07 22:15:42,"ATLAS24rfl, GOTO24jao, PS24mmi",2024TNSTR4790....1T,,2024-12-07 22:15:44,2024-12-15 08:23:39
168036,AT,2024adnz,133.907410846,20.5414946039,,,,48.0,ZTF,48.0,ZTF,2024-11-26 09:27:17.997,20.4764,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-07 11:10:16,"ZTF24abutata, PS24mmu",2024TNSTR4795....1S,,2024-12-07 11:10:17,2024-12-15 09:32:41
167950,AT,2024adkt,190.270066201,-3.47229347059,,,,48.0,ZTF,48.0,ZTF,2024-12-02 13:00:50.002,19.6807,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-05 16:20:19,"ZTF24abwlhuv, PS24mpa",2024TNSTR4772....1S,,2024-12-05 16:20:20,2024-12-15 12:04:28
167934,AT,2024adkd,165.604768214,27.6719230997,,,,18.0,ATLAS,18.0,ATLAS,2024-12-04 14:00:27.360,19.21,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-05 11:17:50,"ATLAS24rao, ZTF24abuhela, PS24mmt",2024TNSTR4768....1T,,2024-12-05 11:17:50,2024-12-15 09:32:12
167819,AT,2024adgc,17.0359801061,-13.1222447735,,,,18.0,ATLAS,18.0,ATLAS,2024-11-28 02:51:10.368,19.301,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-03 08:20:01,"ATLAS24qyx, PS24mpe",2024TNSTR4734....1T,,2024-12-03 08:20:20,2024-12-15 12:08:38
167766,AT,2024adeb,164.069524783,21.972097655,,,,74.0,ALeRCE,48.0,ZTF,2024-12-02 11:37:01.998,19.9981,110.0,g,"A. Munoz-Arancibia, G. Pignata, F.E. Bauer, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-02 20:03:34,"ZTF24abvgcgc, PS24mmw",2024TNSTR4717....1M,,2024-12-02 20:03:39,2024-12-15 09:44:26
167749,AT,2024addk,155.815760661,22.4779918301,,,,48.0,ZTF,48.0,ZTF,2024-12-02 11:37:43.003,19.9072,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-02 14:27:50,"ZTF24abvgcga, PS24mmy",2024TNSTR4725....1S,,2024-12-02 14:27:51,2024-12-15 10:50:31
167392,AT,2024acpr,134.04658293,41.3429937049,,,,18.0,ATLAS,18.0,ATLAS,2024-11-29 11:46:39.072,19.406,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-11-29 15:59:53,"ATLAS24qul, ZTF24abugrwf, GOTO24itp, , PS24mny",2024TNSTR4678....1T,,2024-11-29 15:59:54,2024-12-15 11:39:07
167339,SN,2024acnq,155.748972861,20.6619678612,0.13,3.0,SN Ia,18.0,ATLAS,18.0,ATLAS,2024-11-27 13:57:59.616,19.41,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-11-27 23:53:29,"ATLAS24qry, ZTF24abugyce, PS24mms",2024TNSTR4658....1T,2024TNSCR4716....1G,2024-11-27 23:53:30,2024-12-15 09:30:48
167164,AT,2024acgx,153.743267465,9.35772060401,,,,74.0,ALeRCE,48.0,ZTF,2024-11-26 12:04:39.996,19.3384,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, E. Pizarro, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-11-26 19:47:26,"ZTF24abuhgle, ATLAS24qvz, PS24mmh",2024TNSTR4637....1M,,2024-11-26 19:47:31,2024-12-15 08:23:12
166817,AT,2024abun,142.443874545,40.7459699584,,,,48.0,ZTF,48.0,ZTF,2024-11-18 10:14:27.000,20.0532,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-11-22 13:19:44,"ZTF24abtmuoi, PS24mou",2024TNSTR4590....1S,,2024-11-22 13:19:45,2024-12-15 11:58:24
166595,SN,2024abme,28.8047449201,-21.7482783927,0.04,104.0,SN Ia-91T-like,18.0,ATLAS,18.0,ATLAS,2024-11-19 03:10:31.584,18.444,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-11-19 09:31:43,"ATLAS24qgn, GOTO24ine, PS24moo",2024TNSTR4541....1T,2024TNSCR4592....1T,2024-11-19 09:31:45,2024-12-15 11:52:59
166583,AT,2024abls,19.0153704848,-5.23939497102,,,,74.0,ALeRCE,48.0,ZTF,2024-11-18 03:07:51.001,18.8256,110.0,g,"A. Munoz-Arancibia, G. Pignata, F.E. Bauer, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, E. Pizarro, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-11-18 17:06:39,"ZTF24abswfcx, ATLAS24qiy, GOTO24iox, PS24moh",2024TNSTR4526....1M,,2024-11-18 17:06:41,2024-12-15 11:46:16
166547,SN,2024abkj,138.583058413,14.87873399,0.04,3.0,SN Ia,48.0,ZTF,48.0,ZTF,2024-11-17 10:10:28.001,18.951,111.0,r,"Jacob Wise (LJMU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-11-17 23:05:59,"ZTF24absvdpn, ATLAS24qgz, GOTO24ikz, PS24mqf",2024TNSTR4521....1W,2024TNSCR4675....1A,2024-11-17 23:06:01,2024-12-15 16:56:38
166432,AT,2024abfy,139.102275445,39.4079844097,,,,48.0,ZTF,48.0,ZTF,2024-11-13 11:55:01.997,20.273,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-11-17 09:35:02,"ZTF24absmvsz, ATLAS24qud, PS24moq",2024TNSTR4522....1S,,2024-11-17 09:35:03,2024-12-15 11:54:27
